Date,SGS,Swisscom,Givaudan,Zurich Insurance Group,Novartis,Roche,Credit Suisse,LafargeHolcim,ABB,Swatch Group,Lonza,Swiss Life Holding,Partners Group,Geberit,Nestle,Swiss Re,Richemont,UBS,Sika,Alcon
2016-07-11,1935.822265625,381.521240234375,1799.3687744140625,176.6655731201172,59.32355499267578,217.61575317382812,8.62604808807373,34.738189697265625,15.486078262329102,255.9116668701172,149.34722900390625,177.74655151367188,383.9583740234375,335.93304443359375,69.64823150634766,65.07050323486328,50.23576354980469,9.343911170959473,6.392592430114746,
2016-07-12,1945.1949462890625,385.1047058105469,1802.9144287109375,180.24612426757812,58.84925079345703,217.27560424804688,8.896872520446777,35.594818115234375,15.567031860351562,260.1829528808594,149.1669921875,180.9440155029297,387.297119140625,333.40655517578125,69.64823150634766,66.21002960205078,51.79588317871094,9.502795219421387,6.392592430114746,
2016-07-13,1951.1591796875,384.7861633300781,1814.4375,178.72247314453125,58.92222595214844,216.8504180908203,8.740961074829102,35.52954864501953,15.631791114807129,261.0917053222656,151.5128936767578,181.84588623046875,389.52301025390625,334.6697692871094,69.5142822265625,66.13143920898438,51.974185943603516,9.555756568908691,6.392592430114746,
2016-07-14,1952.0111083984375,384.5472717285156,1825.96044921875,180.6270294189453,58.703311920166016,216.08506774902344,9.093871116638184,35.97825622558594,15.874648094177246,263.09100341796875,151.0618438720703,181.92787170410156,395.3102111816406,334.3990783691406,69.69287872314453,66.0921401977539,53.489723205566406,9.80543041229248,6.420107841491699,
2016-07-15,1971.60791015625,384.4676208496094,1823.3013916015625,178.87486267089844,58.630348205566406,217.3606414794922,9.093871116638184,35.86404037475586,15.915122985839844,242.64352416992188,151.5128936767578,180.2881317138672,391.971435546875,335.1209411621094,69.5142822265625,65.46344757080078,51.8404655456543,9.790299415588379,6.406350135803223,
2016-07-18,1877.8841552734375,383.67132568359375,1866.734375,180.09373474121094,58.703311920166016,215.31968688964844,9.17595100402832,36.29643249511719,15.907027244567871,242.64352416992188,153.40773010253906,182.33779907226562,395.087646484375,335.8428039550781,69.7375259399414,65.93497467041016,51.885032653808594,9.790299415588379,6.53475284576416,
2016-07-19,1862.547607421875,382.2379150390625,1811.7783203125,178.03683471679688,58.557369232177734,213.0236358642578,9.192367553710938,35.26033020019531,16.10131072998047,237.4635009765625,152.86607360839844,180.20616149902344,393.30694580078125,337.6474609375,69.42500305175781,65.42414855957031,50.68151092529297,9.744904518127441,6.5332207679748535,
2016-07-20,1852.3233642578125,382.63604736328125,1793.1640625,178.41773986816406,59.83433532714844,215.14962768554688,9.315445899963379,35.32558822631836,16.247026443481445,236.82736206054688,161.70993041992188,181.84588623046875,394.8650207519531,339.1813659667969,69.7375259399414,65.77778625488281,51.350135803222656,9.92648696899414,6.594367980957031,
2016-07-21,1837.8385009765625,380.2470703125,1792.2777099609375,178.03683471679688,59.7978515625,212.59844970703125,9.463193893432617,36.059837341308594,16.611309051513672,237.19085693359375,161.0786590576172,180.61607360839844,393.9747009277344,337.7376708984375,69.5589370727539,65.3455581665039,51.57301330566406,9.934051513671875,6.513355255126953,
2016-07-22,1847.2108154296875,381.9990234375,1795.8233642578125,177.6559295654297,60.0897331237793,212.4283905029297,9.34011459350586,35.774295806884766,16.659881591796875,232.3743438720703,163.96621704101562,180.0421905517578,394.8650207519531,336.3841857910156,69.78217315673828,64.91332244873047,51.21641159057617,9.95674991607666,6.559213638305664,
2016-07-25,1844.6546630859375,382.2379150390625,1782.52734375,177.12265014648438,59.98027420043945,211.57797241210938,9.446778297424316,35.98641586303711,16.651784896850586,232.55609130859375,163.51513671875,180.4521026611328,395.5328063964844,336.8353271484375,69.78217315673828,64.8740463256836,51.127262115478516,10.055106163024902,6.580610275268555,
2016-07-26,1848.0628662109375,381.3619689941406,1806.4599609375,177.2750244140625,60.199180603027344,212.8535614013672,9.422195434570312,36.671714782714844,16.797494888305664,228.10308837890625,164.86831665039062,180.780029296875,395.97796630859375,340.53485107421875,70.09469604492188,65.07050323486328,50.68151092529297,10.123200416564941,6.649397850036621,
2016-07-27,1852.3233642578125,382.2379150390625,1778.98193359375,179.17958068847656,59.76137161254883,212.003173828125,9.479610443115234,37.41412353515625,16.765117645263672,234.19192504882812,165.13916015625,182.8297119140625,395.3102111816406,341.3469543457031,69.64823150634766,65.93497467041016,52.553653717041016,10.266952514648438,6.7166523933410645,
2016-07-28,1826.7620849609375,381.20269775390625,1755.935791015625,176.8941192626953,58.59385681152344,208.77166748046875,9.003622055053711,37.128578186035156,16.700353622436523,231.1929168701172,164.68809509277344,179.7142333984375,394.197265625,337.1962890625,68.93389129638672,64.63826751708984,51.66216278076172,10.055106163024902,6.6463422775268555,
2016-07-29,1827.6141357421875,379.9285583496094,1765.68603515625,177.42738342285156,58.59385681152344,210.4724578857422,9.151368141174316,37.62623977661133,16.676071166992188,230.92030334472656,164.86831665039062,181.59991455078125,394.8650207519531,337.46697998046875,69.38035583496094,63.93098068237305,52.553653717041016,10.100502014160156,6.949006080627441,
2016-08-02,1812.2774658203125,374.9913330078125,1764.7998046875,174.38009643554688,58.11955642700195,208.68663024902344,8.58504867553711,35.96194076538086,16.506071090698242,225.4676513671875,163.51513671875,178.81239318847656,395.5328063964844,336.11346435546875,68.79995727539062,64.00956726074219,50.28034591674805,9.495230674743652,6.93218469619751,
2016-08-03,1802.9051513671875,376.5839538574219,1763.913330078125,174.38009643554688,58.37494659423828,207.49607849121094,8.658879280090332,36.426963806152344,16.497976303100586,226.830810546875,164.32666015625,177.74655151367188,391.971435546875,335.39166259765625,68.48741912841797,63.8130989074707,50.72609329223633,9.555756568908691,6.912319660186768,
2016-08-04,1816.5377197265625,378.813720703125,1779.8682861328125,176.51319885253906,58.739803314208984,208.94174194335938,8.749127388000488,37.27543258666992,16.765117645263672,225.83114624023438,166.22247314453125,180.20616149902344,397.3134460449219,342.70037841796875,69.24641418457031,64.00956726074219,50.81523895263672,9.699508666992188,6.949006080627441,
2016-08-05,1832.7264404296875,382.0786437988281,1784.3004150390625,179.10337829589844,59.50597381591797,212.8535614013672,9.028204917907715,39.15184783935547,16.91892433166504,229.19361877441406,165.5902099609375,183.40362548828125,397.981201171875,347.30224609375,69.7375259399414,64.99191284179688,51.70674133300781,9.979447364807129,6.9719343185424805,
2016-08-08,1823.3538818359375,382.2379150390625,1788.732177734375,181.16029357910156,58.99518585205078,210.21734619140625,9.110285758972168,40.58771514892578,17.040353775024414,228.55747985839844,167.3048095703125,185.61724853515625,400.2070617675781,350.0091552734375,69.20177459716797,65.5813217163086,51.127262115478516,10.115633964538574,7.02696418762207,
2016-08-09,1849.76708984375,386.37884521484375,1813.551025390625,184.2075653076172,59.36003112792969,211.57797241210938,9.266284942626953,41.362754821777344,17.20225715637207,231.73818969726562,169.1100311279297,188.56875610351562,406.4394226074219,352.7161560058594,69.60357666015625,66.406494140625,51.394718170166016,10.161029815673828,7.081993103027344,
2016-08-10,1859.139404296875,385.1047058105469,1805.57373046875,185.04556274414062,58.703311920166016,210.4724578857422,9.422195434570312,41.607505798339844,17.331777572631836,240.46246337890625,167.3048095703125,189.71656799316406,406.4394226074219,354.7012634277344,69.3357162475586,66.21002960205078,52.50907897949219,10.145896911621094,7.062118053436279,
2016-08-11,1867.65966796875,387.6529235839844,1838.369873046875,193.34938049316406,58.77627944946289,211.66302490234375,9.446778297424316,42.09700393676758,17.380352020263672,241.8256378173828,170.1027374267578,195.04566955566406,407.3297424316406,361.73931884765625,70.98761749267578,66.52437591552734,53.04397964477539,10.176161766052246,7.170645713806152,
2016-08-12,1865.1036376953125,387.81219482421875,1827.7333984375,192.7399444580078,58.41143035888672,211.32284545898438,9.586359024047852,42.178585052490234,17.469398498535156,243.00704956054688,170.1027374267578,193.07801818847656,407.7749328613281,361.4686279296875,71.25550079345703,66.21002960205078,53.890899658203125,10.236687660217285,7.123265266418457,
2016-08-15,1865.1036376953125,387.6529235839844,1830.3924560546875,193.34938049316406,58.59385681152344,211.57797241210938,9.586359024047852,42.09700393676758,17.445112228393555,243.37054443359375,170.55380249023438,195.45562744140625,408.6652526855469,362.461181640625,71.30014038085938,66.21002960205078,54.06919479370117,10.191293716430664,7.091165542602539,
2016-08-16,1847.2108154296875,384.228759765625,1802.0279541015625,190.14974975585938,57.71822738647461,208.68663024902344,9.561690330505371,41.933837890625,17.234636306762695,242.64352416992188,169.6507110595703,194.3078155517578,403.3232421875,379.15411376953125,70.49650573730469,65.30625915527344,53.98004913330078,10.055106163024902,7.0651726722717285,
